episode_id,scenario_type,configuration,planner_seed,recovery_days,recovered,total_cost,service_cov,mean_service,air_expedites,air_expedite_noops,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
153,single,rl_only,,22.0,True,385528.164,0.0389,0.9926,,,,,,,,
153,single,crl,,0.0,True,400274.132,0.0,1.0,,,,,,,,
153,single,planner_weekly_h14,mean,0.0,1.0,331811.86494220654,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
153,single,planner_daily_h14,mean,0.0,1.0,331811.86494220654,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
153,single,planner_daily_no_expedite,mean,0.0,1.0,331811.86494220654,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
153,single,planner_daily_expedite_7d,mean,0.0,1.0,331811.86494220654,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
153,single,planner_daily_h28,mean,0.0,1.0,352814.31115838216,0.0,1.0,0.0,0.0,119.0,1.0,0.0,0.0,0.0,0.0
153,single,planner_daily_h56,mean,0.0,1.0,654171.7919965499,0.0,1.0,7.4,0.0,105.6,7.0,7.4,0.0,0.0,0.0
153,single,planner_daily_h14_k48,mean,0.0,1.0,331811.86494220654,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
154,dual,rl_only,,0.0,True,370114.166,0.0,1.0,,,,,,,,
154,dual,crl,,0.0,True,397997.768,0.0,1.0,,,,,,,,
154,dual,planner_weekly_h14,mean,0.0,1.0,386062.6003870441,0.0,1.0,0.0,0.0,104.2,0.8,0.0,15.0,0.0,0.0
154,dual,planner_daily_h14,mean,0.0,1.0,391833.39249138127,0.0,1.0,0.0,0.0,14.4,2.2,0.0,103.4,0.0,0.0
154,dual,planner_daily_no_expedite,mean,0.0,1.0,391833.39249138127,0.0,1.0,0.0,0.0,14.4,2.2,0.0,103.4,0.0,0.0
154,dual,planner_daily_expedite_7d,mean,0.0,1.0,391833.39249138127,0.0,1.0,0.0,0.0,14.4,2.2,0.0,103.4,0.0,0.0
154,dual,planner_daily_h28,mean,64.6,1.0,586100.7525595259,0.060789453108196986,0.9898310555078469,6.4,0.0,110.4,3.2,6.4,0.0,0.0,0.0
154,dual,planner_daily_h56,mean,0.0,1.0,374766.14170971443,0.0,1.0,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0
154,dual,planner_daily_h14_k48,mean,0.0,1.0,391838.6133383638,0.0,1.0,0.0,0.0,14.4,2.0,0.0,103.6,0.0,0.0
155,compound,rl_only,,62.8,True,603406.406,0.5017,0.8824,,,,,,,,
155,compound,crl,,40.0,True,455930.902,0.3817,0.962,,,,,,,,
155,compound,planner_weekly_h14,mean,100.4,0.4,596026.1381403918,0.39745221312711687,0.8594290431043969,4.0,0.0,115.4,0.6,4.0,0.0,0.0,0.0
155,compound,planner_daily_h14,mean,28.0,1.0,1560606.9311973625,0.5504889329047871,0.9367564881877233,28.4,5.4,17.4,0.4,28.4,73.8,0.0,0.0
155,compound,planner_daily_no_expedite,mean,48.2,1.0,571349.5094655324,0.49664024042931454,0.906582047326939,0.0,0.0,45.8,10.0,0.0,63.4,0.0,0.8
155,compound,planner_daily_expedite_7d,mean,82.2,1.0,794555.6558501152,0.4534873447159106,0.856958186986527,4.0,0.0,58.2,9.0,4.0,48.0,0.0,0.8
155,compound,planner_daily_h28,mean,22.4,1.0,1132057.565032873,0.45042528578367047,0.9636250270886636,14.6,0.0,62.8,8.6,14.6,34.0,0.0,0.0
155,compound,planner_daily_h56,mean,22.0,1.0,1426442.323603664,0.41508890916530766,0.9683027843882177,20.6,0.0,89.4,10.0,20.6,0.0,0.0,0.0
155,compound,planner_daily_h14_k48,mean,28.0,1.0,1564685.9092220312,0.5504889329047871,0.9367564881877233,28.0,5.0,17.0,0.0,28.0,75.0,0.0,0.0
156,single,rl_only,,17.2,True,387951.892,0.1313,0.9832,,,,,,,,
156,single,crl,,52.2,True,358678.058,0.055,0.9947,,,,,,,,
156,single,planner_weekly_h14,mean,44.0,1.0,437230.8515256549,0.24408481572168833,0.9755518710057578,0.0,0.0,107.0,0.0,0.0,13.0,0.0,0.0
156,single,planner_daily_h14,mean,44.0,1.0,437230.8515256549,0.24408481572168833,0.9755518710057578,0.0,0.0,24.4,0.0,0.0,95.6,0.0,0.0
156,single,planner_daily_no_expedite,mean,44.0,1.0,437230.8515256549,0.24408481572168833,0.9755518710057578,0.0,0.0,24.4,0.0,0.0,95.6,0.0,0.0
156,single,planner_daily_expedite_7d,mean,44.0,1.0,437230.8515256549,0.24408481572168833,0.9755518710057578,0.0,0.0,24.4,0.0,0.0,95.6,0.0,0.0
156,single,planner_daily_h28,mean,0.0,1.0,343554.0177566679,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
156,single,planner_daily_h56,mean,88.0,0.2,889520.0738226634,0.18525334249634817,0.9568780218992275,16.0,0.0,104.0,0.0,16.0,0.0,0.0,0.0
156,single,planner_daily_h14_k48,mean,44.0,1.0,437230.8515256549,0.24408481572168833,0.9755518710057578,0.0,0.0,24.0,0.0,0.0,96.0,0.0,0.0
157,dual,rl_only,,43.8,True,406089.776,0.0709,0.9854,,,,,,,,
157,dual,crl,,0.0,True,415435.728,0.0,1.0,,,,,,,,
157,dual,planner_weekly_h14,mean,0.0,1.0,383012.3978215455,0.0,1.0,0.0,0.0,105.0,0.0,0.0,15.0,0.0,0.0
157,dual,planner_daily_h14,mean,0.0,1.0,407029.26621317567,0.0,1.0,0.0,0.0,22.0,0.4,0.0,97.6,0.0,0.0
157,dual,planner_daily_no_expedite,mean,0.0,1.0,407029.26621317567,0.0,1.0,0.0,0.0,22.0,0.4,0.0,97.6,0.0,0.0
157,dual,planner_daily_expedite_7d,mean,0.0,1.0,407029.26621317567,0.0,1.0,0.0,0.0,22.0,0.4,0.0,97.6,0.0,0.0
157,dual,planner_daily_h28,mean,0.0,1.0,539095.3964755379,0.0,1.0,3.6,0.0,106.4,10.0,3.6,0.0,0.0,0.0
157,dual,planner_daily_h56,mean,0.0,1.0,556266.0022610568,0.0,1.0,3.4,0.0,106.6,10.0,3.4,0.0,0.0,0.0
157,dual,planner_daily_h14_k48,mean,0.0,1.0,383012.3978215455,0.0,1.0,0.0,0.0,23.0,0.0,0.0,97.0,0.0,0.0
158,compound,rl_only,,15.6,True,409542.716,0.1376,0.9831,,,,,,,,
158,compound,crl,,0.0,True,382111.454,0.0,0.9993,,,,,,,,
158,compound,planner_weekly_h14,mean,0.0,1.0,464757.44193172996,0.0,1.0,3.0,0.0,117.0,0.0,3.0,0.0,0.0,0.0
158,compound,planner_daily_h14,mean,41.8,1.0,1266865.7851872877,0.0751212615032372,0.9861310099501216,15.4,0.0,30.0,0.0,15.4,74.6,0.0,0.0
158,compound,planner_daily_no_expedite,mean,0.0,1.0,419825.51745497866,0.0,0.9997272727272726,0.0,0.0,49.6,0.0,0.0,70.2,0.0,0.2
158,compound,planner_daily_expedite_7d,mean,63.8,1.0,530041.4298146451,0.04070538009712173,0.9968246024060091,2.8,0.0,53.2,0.0,2.8,63.8,0.0,0.2
158,compound,planner_daily_h28,mean,0.0,1.0,1477562.970756204,0.0,1.0,30.8,7.8,73.2,0.0,30.8,16.0,0.0,0.0
158,compound,planner_daily_h56,mean,0.0,1.0,1435795.3183623084,0.0,1.0,36.0,12.0,84.0,0.0,36.0,0.0,0.0,0.0
158,compound,planner_daily_h14_k48,mean,20.4,1.0,1362763.7667668972,0.04550275970385155,0.9906514062755978,16.6,0.0,28.2,0.0,16.6,75.2,0.0,0.0
159,single,rl_only,,22.0,True,410180.886,0.0189,0.9982,,,,,,,,
159,single,crl,,0.0,True,433524.008,0.0,1.0,,,,,,,,
159,single,planner_weekly_h14,mean,0.0,1.0,419230.0039360908,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
159,single,planner_daily_h14,mean,0.0,1.0,419230.0039360908,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
159,single,planner_daily_no_expedite,mean,0.0,1.0,419230.0039360908,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
159,single,planner_daily_expedite_7d,mean,0.0,1.0,419230.0039360908,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
159,single,planner_daily_h28,mean,0.0,1.0,341954.36269293004,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
159,single,planner_daily_h56,mean,0.0,1.0,614336.7452711065,0.0,1.0,6.2,0.0,111.4,2.4,6.2,0.0,0.0,0.0
159,single,planner_daily_h14_k48,mean,0.0,1.0,419230.0039360908,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
160,dual,rl_only,,0.0,True,364774.826,0.0,1.0,,,,,,,,
160,dual,crl,,0.0,True,389167.398,0.0,1.0,,,,,,,,
160,dual,planner_weekly_h14,mean,0.0,1.0,327789.8736221744,0.0,1.0,0.0,0.0,119.4,0.6,0.0,0.0,0.0,0.0
160,dual,planner_daily_h14,mean,0.0,1.0,344879.9364309778,0.0,1.0,0.0,0.0,103.2,1.4,0.0,15.4,0.0,0.0
160,dual,planner_daily_no_expedite,mean,0.0,1.0,344879.9364309778,0.0,1.0,0.0,0.0,103.2,1.4,0.0,15.4,0.0,0.0
160,dual,planner_daily_expedite_7d,mean,0.0,1.0,344879.9364309778,0.0,1.0,0.0,0.0,103.2,1.4,0.0,15.4,0.0,0.0
160,dual,planner_daily_h28,mean,0.0,1.0,696354.0562241531,0.0,1.0,7.6,0.0,89.2,6.6,7.6,16.6,0.0,0.0
160,dual,planner_daily_h56,mean,0.0,1.0,397028.4070677756,0.0,1.0,1.6,0.0,108.4,10.0,1.6,0.0,0.0,0.0
160,dual,planner_daily_h14_k48,mean,0.0,1.0,347108.0229920567,0.0,1.0,0.0,0.0,103.4,1.2,0.0,15.4,0.0,0.0
161,compound,rl_only,,42.8,True,481548.002,0.2643,0.9344,,,,,,,,
161,compound,crl,,43.2,True,425618.838,0.044,0.994,,,,,,,,
161,compound,planner_weekly_h14,mean,70.6,1.0,578014.969799693,0.40702782366722123,0.9044677776616658,3.8,0.0,115.4,0.8,3.8,0.0,0.0,0.0
161,compound,planner_daily_h14,mean,29.0,1.0,1658969.1017783256,0.40014993951465927,0.9631655426381528,24.0,1.8,35.0,0.6,24.0,60.4,0.0,0.0
161,compound,planner_daily_no_expedite,mean,108.6,1.0,538887.6360275276,0.2852600022490638,0.9122872775079944,0.0,0.0,56.0,9.8,0.0,54.2,0.0,0.0
161,compound,planner_daily_expedite_7d,mean,103.2,0.2,710142.095050695,0.289791606951043,0.91467875940636,3.0,0.0,61.4,8.6,3.0,47.0,0.0,0.0
161,compound,planner_daily_h28,mean,0.0,1.0,1451425.1590725365,0.0,1.0,18.0,0.0,28.0,6.4,18.0,67.6,0.0,0.0
161,compound,planner_daily_h56,mean,0.0,1.0,1653495.1879152986,0.0,1.0,23.8,0.8,86.2,10.0,23.8,0.0,0.0,0.0
161,compound,planner_daily_h14_k48,mean,29.0,1.0,1668033.8336604007,0.40014993951465927,0.9631655426381528,23.0,1.0,21.0,0.2,23.0,75.8,0.0,0.0
162,single,rl_only,,0.0,True,363718.372,0.0,1.0,,,,,,,,
162,single,crl,,0.0,True,391759.332,0.0,1.0,,,,,,,,
162,single,planner_weekly_h14,mean,0.0,1.0,357405.4124515174,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
162,single,planner_daily_h14,mean,0.0,1.0,357405.4124515174,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
162,single,planner_daily_no_expedite,mean,0.0,1.0,357405.4124515174,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
162,single,planner_daily_expedite_7d,mean,0.0,1.0,357405.4124515174,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
162,single,planner_daily_h28,mean,0.0,1.0,312872.04769200616,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
162,single,planner_daily_h56,mean,0.0,1.0,503052.83634968335,0.0,1.0,5.2,0.0,113.6,1.2,5.2,0.0,0.0,0.0
162,single,planner_daily_h14_k48,mean,0.0,1.0,357405.4124515174,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
163,dual,rl_only,,20.8,True,395019.268,0.0512,0.9879,,,,,,,,
163,dual,crl,,0.0,True,407329.044,0.0,1.0,,,,,,,,
163,dual,planner_weekly_h14,mean,0.0,1.0,386818.63740913925,0.0,1.0,0.0,0.0,105.0,0.0,0.0,15.0,0.0,0.0
163,dual,planner_daily_h14,mean,83.2,1.0,431892.10422505933,0.11555658327549331,0.982616924804009,0.0,0.0,23.0,1.0,0.0,96.0,0.0,0.0
163,dual,planner_daily_no_expedite,mean,83.2,1.0,431892.10422505933,0.11555658327549331,0.982616924804009,0.0,0.0,23.0,1.0,0.0,96.0,0.0,0.0
163,dual,planner_daily_expedite_7d,mean,83.2,1.0,431892.10422505933,0.11555658327549331,0.982616924804009,0.0,0.0,23.0,1.0,0.0,96.0,0.0,0.0
163,dual,planner_daily_h28,mean,0.0,1.0,625026.5678416365,0.0,1.0,5.0,0.0,105.2,9.8,5.0,0.0,0.0,0.0
163,dual,planner_daily_h56,mean,0.0,1.0,396201.0399755664,0.0,1.0,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0
163,dual,planner_daily_h14_k48,mean,104.0,1.0,434786.75136020605,0.14444572909436665,0.9785901639451493,0.0,0.0,23.0,1.0,0.0,96.0,0.0,0.0
164,compound,rl_only,,73.0,True,436318.078,0.3257,0.9352,,,,,,,,
164,compound,crl,,71.0,True,416178.996,0.1996,0.9634,,,,,,,,
164,compound,planner_weekly_h14,mean,106.0,1.0,467978.51008515165,0.21651597572394868,0.9469489684206099,3.0,0.0,116.0,1.0,3.0,0.0,0.0,0.0
164,compound,planner_daily_h14,mean,30.0,1.0,1304018.237681192,0.07592832874182404,0.9962081353484965,23.0,2.0,68.2,0.0,23.0,28.8,0.0,0.0
164,compound,planner_daily_no_expedite,mean,108.8,0.4,493156.9224647429,0.2703561208902093,0.9134125074803409,0.0,0.0,58.8,10.0,0.0,51.2,0.0,0.0
164,compound,planner_daily_expedite_7d,mean,107.6,0.8,623201.4499848852,0.2542202349277843,0.9324963098857859,2.8,0.0,55.2,9.0,2.8,53.0,0.0,0.0
164,compound,planner_daily_h28,mean,44.0,0.6,823941.1730301076,0.06721360408675857,0.9854712757363788,9.6,0.0,73.2,9.8,9.6,27.4,0.0,0.0
164,compound,planner_daily_h56,mean,0.0,1.0,1332889.0178959805,0.0,1.0,20.2,0.0,89.8,10.0,20.2,0.0,0.0,0.0
164,compound,planner_daily_h14_k48,mean,30.0,1.0,1352941.2185962785,0.07592832874182404,0.9962081353484965,23.0,2.0,53.8,0.0,23.0,43.2,0.0,0.0
165,single,rl_only,,79.6,True,480787.648,0.2142,0.9431,,,,,,,,
165,single,crl,,106.4,True,477252.102,0.1872,0.9609,,,,,,,,
165,single,planner_weekly_h14,mean,106.0,1.0,555100.8414965897,0.2722260381534182,0.9243134195993103,0.0,0.0,107.0,2.0,0.0,11.0,0.0,0.0
165,single,planner_daily_h14,mean,105.4,1.0,607145.3808437887,0.3123767473619379,0.9019990295060211,0.0,0.0,55.6,6.2,0.0,58.2,0.0,0.0
165,single,planner_daily_no_expedite,mean,105.4,1.0,607145.3808437887,0.3123767473619379,0.9019990295060211,0.0,0.0,55.6,6.2,0.0,58.2,0.0,0.0
165,single,planner_daily_expedite_7d,mean,105.4,1.0,607145.3808437887,0.3123767473619379,0.9019990295060211,0.0,0.0,55.6,6.2,0.0,58.2,0.0,0.0
165,single,planner_daily_h28,mean,92.4,1.0,611287.1847429548,0.36399729363493905,0.8960906671464473,2.6,0.0,109.6,7.8,2.6,0.0,0.0,0.0
165,single,planner_daily_h56,mean,102.0,1.0,485367.4496093608,0.3014682456502591,0.9200805600694807,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0
165,single,planner_daily_h14_k48,mean,105.2,1.0,600818.8921575814,0.29965350288445786,0.9089093281576158,0.0,0.0,55.8,5.4,0.0,58.8,0.0,0.0
166,dual,rl_only,,99.6,True,514152.128,0.3049,0.9171,,,,,,,,
166,dual,crl,,107.6,True,515666.104,0.2831,0.9228,,,,,,,,
166,dual,planner_weekly_h14,mean,104.0,1.0,713569.2047287474,0.4151042445556965,0.8504839195381277,1.6,0.0,107.0,1.8,1.6,9.6,0.0,0.0
166,dual,planner_daily_h14,mean,104.6,0.2,1145896.3390107434,0.4195502591554163,0.8545928837158797,10.2,0.0,34.4,7.8,10.2,67.6,0.0,0.0
166,dual,planner_daily_no_expedite,mean,102.2,0.6,574938.6278453242,0.29969554471801746,0.9164827539118775,0.0,0.0,47.2,9.8,0.0,63.0,0.0,0.0
166,dual,planner_daily_expedite_7d,mean,55.6,1.0,674478.8954021733,0.3461297039891978,0.9438723426180022,2.2,0.0,37.8,9.0,2.2,71.0,0.0,0.0
166,dual,planner_daily_h28,mean,109.6,0.4,898498.3481338124,0.22999691282120455,0.944234442527428,7.4,0.0,64.8,10.0,7.4,37.8,0.0,0.0
166,dual,planner_daily_h56,mean,87.0,1.0,1010518.9736956075,0.12387369828702273,0.9806612400846648,12.6,0.0,97.4,10.0,12.6,0.0,0.0,0.0
166,dual,planner_daily_h14_k48,mean,104.6,0.2,1031234.4082533136,0.45746381729542485,0.8312947650497723,8.6,0.0,38.2,9.8,8.6,63.4,0.0,0.0
167,compound,rl_only,,41.4,True,397484.21,0.3407,0.9572,,,,,,,,
167,compound,crl,,42.2,True,396770.164,0.3741,0.9502,,,,,,,,
167,compound,planner_weekly_h14,mean,38.0,1.0,469722.52143930196,0.1700256645455768,0.9885264711486224,5.0,0.0,115.0,0.0,5.0,0.0,0.0,0.0
167,compound,planner_daily_h14,mean,0.0,1.0,1369965.0476741192,0.0,1.0,26.6,4.6,49.8,0.0,26.6,43.6,0.0,0.0
167,compound,planner_daily_no_expedite,mean,52.2,1.0,424533.6618036915,0.30641871466050363,0.9582511563872,0.0,0.0,50.4,0.0,0.0,68.2,0.0,1.4
167,compound,planner_daily_expedite_7d,mean,103.4,1.0,522946.9606910165,0.20132369957081142,0.9571074757420461,4.0,0.0,65.2,0.0,4.0,49.4,0.0,1.4
167,compound,planner_daily_h28,mean,0.0,1.0,1184929.3706004804,0.0,1.0,37.0,13.0,83.0,0.0,37.0,0.0,0.0,0.0
167,compound,planner_daily_h56,mean,0.0,1.0,1184929.3706004804,0.0,1.0,39.0,15.0,81.0,0.0,39.0,0.0,0.0,0.0
167,compound,planner_daily_h14_k48,mean,0.0,1.0,1455751.2577878612,0.0,1.0,27.0,5.0,20.0,0.0,27.0,73.0,0.0,0.0
168,single,rl_only,,0.0,True,336654.71,0.0,1.0,,,,,,,,
168,single,crl,,0.0,True,323757.228,0.0,1.0,,,,,,,,
168,single,planner_weekly_h14,mean,0.0,1.0,367941.4889447143,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
168,single,planner_daily_h14,mean,0.0,1.0,367941.4889447143,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
168,single,planner_daily_no_expedite,mean,0.0,1.0,367941.4889447143,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
168,single,planner_daily_expedite_7d,mean,0.0,1.0,367941.4889447143,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
168,single,planner_daily_h28,mean,0.0,1.0,300551.9883111849,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
168,single,planner_daily_h56,mean,43.4,1.0,625978.4006978339,0.05647667592850632,0.99105512048741,11.6,0.0,108.4,0.0,11.6,0.0,0.0,0.0
168,single,planner_daily_h14_k48,mean,0.0,1.0,367941.4889447143,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
169,dual,rl_only,,0.0,True,408489.654,0.0,1.0,,,,,,,,
169,dual,crl,,0.0,True,440355.83,0.0,1.0,,,,,,,,
169,dual,planner_weekly_h14,mean,0.0,1.0,404317.95334055455,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
169,dual,planner_daily_h14,mean,0.0,1.0,404209.6905464444,0.0,1.0,0.0,0.0,10.2,0.0,0.0,109.8,0.0,0.0
169,dual,planner_daily_no_expedite,mean,0.0,1.0,404209.6905464444,0.0,1.0,0.0,0.0,10.2,0.0,0.0,109.8,0.0,0.0
169,dual,planner_daily_expedite_7d,mean,0.0,1.0,404209.6905464444,0.0,1.0,0.0,0.0,10.2,0.0,0.0,109.8,0.0,0.0
169,dual,planner_daily_h28,mean,0.0,1.0,629189.211737608,0.0,1.0,5.6,0.0,110.4,4.0,5.6,0.0,0.0,0.0
169,dual,planner_daily_h56,mean,0.0,1.0,396533.7212914309,0.0,1.0,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0
169,dual,planner_daily_h14_k48,mean,0.0,1.0,404209.6905464444,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
170,compound,rl_only,,58.4,True,453482.918,0.3976,0.9274,,,,,,,,
170,compound,crl,,77.4,True,454931.554,0.3636,0.92,,,,,,,,
170,compound,planner_weekly_h14,mean,55.0,1.0,522075.30070436315,0.36652669376787167,0.9347306962386203,4.0,0.0,116.0,0.0,4.0,0.0,0.0,0.0
170,compound,planner_daily_h14,mean,32.6,1.0,1650306.8276248802,0.4258369007150408,0.9500302608293962,24.8,1.8,20.8,0.0,24.8,74.4,0.0,0.0
170,compound,planner_daily_no_expedite,mean,57.8,1.0,535200.5500202582,0.5106560125347961,0.8833550921916983,0.0,0.0,59.6,0.0,0.0,58.6,0.0,1.8
170,compound,planner_daily_expedite_7d,mean,57.2,1.0,660467.4447410002,0.5629184264946998,0.8676202697906564,4.0,0.0,58.2,0.0,4.0,56.2,0.0,1.6
170,compound,planner_daily_h28,mean,26.0,1.0,1250766.4534775845,0.20028421651742515,0.9904249099387163,39.0,15.0,81.0,0.0,39.0,0.0,0.0,0.0
170,compound,planner_daily_h56,mean,26.0,1.0,1250766.4534775845,0.20028421651742515,0.9904249099387163,39.0,15.0,81.0,0.0,39.0,0.0,0.0,0.0
170,compound,planner_daily_h14_k48,mean,33.0,1.0,1659744.3507491944,0.44404290517483086,0.9463938971930326,24.0,1.0,21.0,0.0,24.0,75.0,0.0,0.0
171,single,rl_only,,83.4,True,393269.574,0.2236,0.9591,,,,,,,,
171,single,crl,,93.0,True,367727.49,0.1517,0.9753,,,,,,,,
171,single,planner_weekly_h14,mean,110.0,0.0,417262.06216017954,0.2098541964965074,0.9525601844723457,0.0,0.0,109.0,0.0,0.0,11.0,0.0,0.0
171,single,planner_daily_h14,mean,110.0,0.0,389669.5650049345,0.1593312637877829,0.9711538515173486,0.0,0.0,34.2,0.0,0.0,85.8,0.0,0.0
171,single,planner_daily_no_expedite,mean,110.0,0.0,389669.5650049345,0.1593312637877829,0.9711538515173486,0.0,0.0,34.2,0.0,0.0,85.8,0.0,0.0
171,single,planner_daily_expedite_7d,mean,110.0,0.0,389669.5650049345,0.1593312637877829,0.9711538515173486,0.0,0.0,34.2,0.0,0.0,85.8,0.0,0.0
171,single,planner_daily_h28,mean,83.6,1.0,451690.9543292943,0.22938942213778696,0.9602896854258793,3.0,0.0,117.0,0.0,3.0,0.0,0.0,0.0
171,single,planner_daily_h56,mean,22.0,0.8,909310.8259475048,0.011033051710906353,0.9989487798209217,17.2,0.0,102.8,0.0,17.2,0.0,0.0,0.0
171,single,planner_daily_h14_k48,mean,110.0,0.0,389669.5650049345,0.1593312637877829,0.9711538515173486,0.0,0.0,32.6,0.0,0.0,87.4,0.0,0.0
172,dual,rl_only,,62.6,True,374063.044,0.0697,0.9874,,,,,,,,
172,dual,crl,,84.2,True,365062.384,0.0829,0.9898,,,,,,,,
172,dual,planner_weekly_h14,mean,105.6,1.0,434529.97120239737,0.12346304185663556,0.980226420777503,0.2,0.0,109.8,0.0,0.2,10.0,0.0,0.0
172,dual,planner_daily_h14,mean,103.2,1.0,848277.6942472558,0.2641517777165144,0.9340441949563327,8.8,0.0,31.6,0.0,8.8,79.6,0.0,0.0
172,dual,planner_daily_no_expedite,mean,105.0,1.0,455486.0264223871,0.2005072272187002,0.9610780856104586,0.0,0.0,49.0,0.0,0.0,71.0,0.0,0.0
172,dual,planner_daily_expedite_7d,mean,86.4,1.0,524081.2032644119,0.17798011149555987,0.9597978231373802,2.0,0.0,44.6,0.0,2.0,73.4,0.0,0.0
172,dual,planner_daily_h28,mean,0.0,1.0,1136332.8318175187,0.0,1.0,20.4,0.0,99.6,0.0,20.4,0.0,0.0,0.0
172,dual,planner_daily_h56,mean,0.0,1.0,1305077.6558452721,0.0,1.0,29.8,5.8,90.2,0.0,29.8,0.0,0.0,0.0
172,dual,planner_daily_h14_k48,mean,105.0,1.0,817717.993836415,0.27725127748863054,0.9256037036806661,7.8,0.0,37.6,0.0,7.8,74.6,0.0,0.0
173,compound,rl_only,,47.0,True,438925.87,0.3386,0.9473,,,,,,,,
173,compound,crl,,53.0,True,414159.618,0.2643,0.9637,,,,,,,,
173,compound,planner_weekly_h14,mean,80.0,1.0,512376.1101842967,0.16529251622546792,0.9725390006833343,4.0,0.0,116.0,0.0,4.0,0.0,0.0,0.0
173,compound,planner_daily_h14,mean,31.0,1.0,1653863.3543825848,0.19143683419119112,0.9880705866419153,23.2,1.2,24.4,0.0,23.2,72.4,0.0,0.0
173,compound,planner_daily_no_expedite,mean,54.0,1.0,448066.96930750506,0.2521483418866843,0.9658425879960884,0.0,0.0,58.2,0.0,0.0,61.0,0.0,0.8
173,compound,planner_daily_expedite_7d,mean,83.0,1.0,557939.4907391807,0.24034863769070075,0.9503721574773321,3.0,0.0,61.2,0.0,3.0,55.0,0.0,0.8
173,compound,planner_daily_h28,mean,0.0,1.0,1481487.5491374806,0.0,1.0,31.2,7.2,43.6,0.0,31.2,45.2,0.0,0.0
173,compound,planner_daily_h56,mean,0.0,1.0,1319839.788444568,0.0,1.0,41.0,17.0,79.0,0.0,41.0,0.0,0.0,0.0
173,compound,planner_daily_h14_k48,mean,18.6,1.0,1392173.251707929,0.11486210051471465,0.992842351985149,20.4,1.0,41.2,0.0,20.4,58.4,0.0,0.0
174,single,rl_only,,0.0,True,363314.838,0.0,1.0,,,,,,,,
174,single,crl,,0.0,True,388782.746,0.0,1.0,,,,,,,,
174,single,planner_weekly_h14,mean,0.0,1.0,381036.9605317182,0.0,1.0,0.0,0.0,104.0,0.0,0.0,16.0,0.0,0.0
174,single,planner_daily_h14,mean,0.0,1.0,381036.9605317182,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
174,single,planner_daily_no_expedite,mean,0.0,1.0,381036.9605317182,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
174,single,planner_daily_expedite_7d,mean,0.0,1.0,381036.9605317182,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
174,single,planner_daily_h28,mean,0.0,1.0,311534.1986229018,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
174,single,planner_daily_h56,mean,0.0,1.0,764982.1317291693,0.0,1.0,10.6,0.0,106.2,3.2,10.6,0.0,0.0,0.0
174,single,planner_daily_h14_k48,mean,0.0,1.0,381036.9605317182,0.0,1.0,0.0,0.0,10.0,0.0,0.0,110.0,0.0,0.0
175,dual,rl_only,,0.0,True,289606.36,0.0,1.0,,,,,,,,
