configuration,episode_id,scenario_type,planner_seed,recovery_days,recovered,total_cost,service_cov,mean_service,air_expedites,air_expedite_noops,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
planner_daily_h56,21,single,45,74.0,True,568000.1800179373,0.20358603299902092,0.9729805983115701,4,0,106,10,4,0,0,0
planner_daily_h56,22,dual,45,0.0,True,376365.21105996234,0.0,1.0,0,0,111,9,0,0,0,0
planner_daily_h56,23,compound,45,0.0,True,1152947.557970357,0.0,1.0,40,16,80,0,40,0,0,0
planner_daily_h56,24,single,45,0.0,True,992240.8590350511,0.0,1.0,15,0,103,2,15,0,0,0
planner_daily_h56,25,dual,45,0.0,True,580914.0401190557,0.0,1.0,4,0,106,10,4,0,0,0
planner_daily_h56,26,compound,45,0.0,True,1263133.9627416518,0.0,1.0,19,0,92,9,19,0,0,0
planner_daily_h56,27,single,45,0.0,True,663849.9162315867,0.0,1.0,6,0,113,1,6,0,0,0
planner_daily_h56,28,dual,45,0.0,True,680112.2587693735,0.0,1.0,8,0,102,10,8,0,0,0
planner_daily_h56,29,compound,45,0.0,True,1459173.2210615883,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,30,single,45,0.0,True,439025.91516862146,0.0,1.0,2,0,109,9,2,0,0,0
planner_daily_h56,31,dual,45,0.0,True,1213917.893930364,0.0,1.0,28,5,92,0,28,0,0,0
planner_daily_h56,32,compound,45,0.0,True,1193589.0001530931,0.0,1.0,37,13,83,0,37,0,0,0
planner_daily_h56,33,single,45,0.0,True,386250.24335388,0.0,1.0,2,0,118,0,2,0,0,0
planner_daily_h56,34,dual,45,0.0,True,1231115.5819697138,0.0,1.0,28,4,92,0,28,0,0,0
planner_daily_h56,35,compound,45,0.0,True,1163625.4530225375,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,36,single,45,0.0,True,379561.46573882265,0.0,1.0,2,0,118,0,2,0,0,0
planner_daily_h56,37,dual,45,0.0,True,1273927.4057989626,0.0,1.0,23,0,97,0,23,0,0,0
planner_daily_h56,38,compound,45,26.0,True,1312750.8332098564,0.30039081202285817,0.9740201979269624,39,15,81,0,39,0,0,0
planner_daily_h56,39,single,45,107.0,True,618269.0640024482,0.297902956704055,0.9122120266051613,5,0,106,9,5,0,0,0
planner_daily_h56,40,dual,45,0.0,True,1246590.4954399539,0.0,1.0,24,0,96,0,24,0,0,0
planner_daily_h56,41,compound,45,29.0,True,1207858.7286982434,0.1912742988006009,0.989495911796667,41,17,79,0,41,0,0,0
planner_daily_h56,42,single,45,0.0,True,342818.814151824,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,43,dual,45,0.0,True,1213182.7877388808,0.0,1.0,31,7,89,0,31,0,0,0
planner_daily_h56,44,compound,45,33.0,True,1401236.839030049,0.30243442208710414,0.9708520807256057,22,0,88,10,22,0,0,0
planner_daily_h56,45,single,45,0.0,True,327254.19400583865,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,46,dual,45,0.0,True,1318157.932641958,0.0,1.0,37,13,83,0,37,0,0,0
planner_daily_h56,47,compound,45,0.0,True,1630765.6430030416,0.0,1.0,25,3,85,10,25,0,0,0
planner_daily_h56,48,single,45,0.0,True,286310.8889315473,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,49,dual,45,0.0,True,1160897.48327947,0.0,1.0,17,0,93,10,17,0,0,0
planner_daily_h56,50,compound,45,0.0,True,1643242.394953951,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,51,single,45,0.0,True,507206.62094408314,0.0,1.0,5,0,108,7,5,0,0,0
planner_daily_h56,52,dual,45,0.0,True,1158114.9238440674,0.0,1.0,31,8,89,0,31,0,0,0
planner_daily_h56,53,compound,45,0.0,True,1181932.6901249099,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,54,single,45,0.0,True,372758.61364649725,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,55,dual,45,0.0,True,360639.52890946815,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,56,compound,45,28.0,True,1323960.495409838,0.19263817384948903,0.9905074552524923,41,17,79,0,41,0,0,0
planner_daily_h56,57,single,45,0.0,True,361044.5789707878,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,58,dual,45,0.0,True,1211476.7564857537,0.0,1.0,26,2,94,0,26,0,0,0
planner_daily_h56,59,compound,45,0.0,True,1250409.2145175247,0.0,1.0,19,0,92,9,19,0,0,0
planner_daily_h56,60,single,45,95.0,True,394484.9398991921,0.14695242691556532,0.979841570108844,0,0,110,10,0,0,0,0
planner_daily_h56,61,dual,45,0.0,True,346233.10561880714,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,62,compound,45,0.0,True,1209435.7126075695,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,63,single,45,99.0,True,628370.4332794468,0.10724741646230146,0.987678437799408,10,0,110,0,10,0,0,0
planner_daily_h56,64,dual,45,0.0,True,1101978.4498363337,0.0,1.0,33,10,87,0,33,0,0,0
planner_daily_h56,65,compound,45,0.0,True,871765.3562241589,0.0,1.0,12,0,98,10,12,0,0,0
planner_daily_h56,66,single,45,0.0,True,343164.0231826749,0.0,1.0,2,0,118,0,2,0,0,0
planner_daily_h56,67,dual,45,0.0,True,1170676.0526192917,0.0,1.0,31,8,89,0,31,0,0,0
planner_daily_h56,68,compound,45,22.0,True,1503463.5074321877,0.16541889270339552,0.9930320521791096,21,0,89,10,21,0,0,0
planner_daily_h56,69,single,45,0.0,True,333038.2265565908,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,70,dual,45,0.0,True,1278561.56908708,0.0,1.0,29,5,91,0,29,0,0,0
planner_daily_h56,71,compound,45,0.0,True,1448770.3655303793,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,72,single,45,0.0,True,389423.29619734146,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,73,dual,45,0.0,True,366755.3287525656,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,74,compound,45,0.0,True,1508699.9705839937,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,75,single,45,0.0,True,354033.02876500797,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,76,dual,45,87.0,True,757256.8193776306,0.03584684294732755,0.996954541110932,10,0,100,10,10,0,0,0
planner_daily_h56,77,compound,45,0.0,True,1275526.5625832197,0.0,1.0,37,13,83,0,37,0,0,0
planner_daily_h56,78,single,45,0.0,True,951801.6628772009,0.0,1.0,12,0,105,3,12,0,0,0
planner_daily_h56,79,dual,45,0.0,True,1131085.3492916103,0.0,1.0,27,3,93,0,27,0,0,0
planner_daily_h56,80,compound,45,0.0,True,1434494.3547464535,0.0,1.0,22,0,89,9,22,0,0,0
planner_daily_h56,81,single,45,0.0,True,365980.69813071523,0.0,1.0,1,0,119,0,1,0,0,0
planner_daily_h56,82,dual,45,0.0,True,1070149.4734803678,0.0,1.0,13,0,97,10,13,0,0,0
planner_daily_h56,83,compound,45,23.0,True,1439998.3398603667,0.31824311574892883,0.978699693621179,21,0,89,10,21,0,0,0
planner_daily_h56,84,single,45,0.0,True,511006.48108213133,0.0,1.0,2,0,108,10,2,0,0,0
planner_daily_h56,85,dual,45,110.0,False,599529.6738336408,0.09756522670386295,0.9891500998301542,6,0,104,10,6,0,0,0
planner_daily_h56,86,compound,45,26.0,True,1381076.7001994702,0.29137561440495463,0.9801018660757664,22,0,88,10,22,0,0,0
planner_daily_h56,87,single,45,0.0,True,341397.7589490199,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,88,dual,45,0.0,True,816993.3845993291,0.0,1.0,11,0,99,10,11,0,0,0
planner_daily_h56,89,compound,45,0.0,True,1152593.6025828375,0.0,1.0,38,15,82,0,38,0,0,0
planner_daily_h56,90,single,45,0.0,True,358905.2598325947,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,91,dual,45,110.0,False,1031326.1771468847,0.1407594969363135,0.9784457134609348,11,0,99,10,11,0,0,0
planner_daily_h56,92,compound,45,0.0,True,1458631.4793427933,0.0,0.9993953462598035,22,0,89,9,22,0,0,0
planner_daily_h56,93,single,45,0.0,True,350558.7211635572,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,94,dual,45,0.0,True,488401.70109515206,0.0,1.0,2,0,108,10,2,0,0,0
planner_daily_h56,95,compound,45,0.0,True,1102181.622710831,0.0,1.0,17,0,94,9,17,0,0,0
planner_daily_h56,96,single,45,0.0,True,782904.138537379,0.0,1.0,16,0,104,0,16,0,0,0
planner_daily_h56,97,dual,45,0.0,True,415177.091120473,0.0,1.0,1,0,109,10,1,0,0,0
planner_daily_h56,98,compound,45,0.0,True,1486107.845140465,0.0,1.0,23,1,88,9,23,0,0,0
planner_daily_h56,99,single,45,0.0,True,712988.2212274363,0.0,1.0,11,0,106,3,11,0,0,0
planner_daily_h56,100,dual,45,0.0,True,367670.83047968236,0.0,1.0,1,0,109,10,1,0,0,0
planner_daily_h56,101,compound,45,22.0,True,1477610.313971393,0.24363064585276484,0.9864951499797141,21,0,89,10,21,0,0,0
planner_daily_h56,102,single,45,0.0,True,326763.64960782655,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,103,dual,45,0.0,True,1330623.9355776794,0.0,1.0,24,0,96,0,24,0,0,0
planner_daily_h56,104,compound,45,0.0,True,949933.3164044322,0.0,1.0,15,0,95,10,15,0,0,0
planner_daily_h56,105,single,45,0.0,True,382284.76509870694,0.0,1.0,1,0,109,10,1,0,0,0
planner_daily_h56,106,dual,45,0.0,True,1152306.7704674527,0.0,1.0,33,9,87,0,33,0,0,0
planner_daily_h56,107,compound,45,0.0,True,1227290.2584382468,0.0,1.0,34,10,86,0,34,0,0,0
planner_daily_h56,108,single,45,0.0,True,631820.7502631589,0.0,1.0,9,0,103,8,9,0,0,0
planner_daily_h56,109,dual,45,0.0,True,430441.9000615536,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,110,compound,45,0.0,True,1281569.6302809934,0.0,1.0,41,17,79,0,41,0,0,0
planner_daily_h56,111,single,45,0.0,True,308557.75077564595,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,112,dual,45,0.0,True,507925.1438089904,0.0,1.0,3,0,109,8,3,0,0,0
planner_daily_h56,113,compound,45,0.0,True,1173766.8135215682,0.0,1.0,35,12,85,0,35,0,0,0
planner_daily_h56,114,single,45,110.0,False,557863.6143490168,0.1925714273155963,0.9601988765318578,4,0,109,7,4,0,0,0
planner_daily_h56,115,dual,45,0.0,True,1167073.4085026816,0.0,1.0,17,0,93,10,17,0,0,0
planner_daily_h56,116,compound,45,0.0,True,1551567.9263784916,0.0,1.0,23,1,88,9,23,0,0,0
planner_daily_h56,117,single,45,0.0,True,439017.5619896512,0.0,1.0,2,0,118,0,2,0,0,0
planner_daily_h56,118,dual,45,0.0,True,1140511.5580870612,0.0,1.0,32,8,88,0,32,0,0,0
planner_daily_h56,119,compound,45,23.0,True,1392868.4409977784,0.2520708770534506,0.9853290165689667,19,0,91,10,19,0,0,0
planner_daily_h56,120,single,45,0.0,True,309766.11145173974,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,121,dual,45,0.0,True,599280.4604195041,0.0,1.0,7,0,103,10,7,0,0,0
planner_daily_h56,122,compound,45,0.0,True,1581267.2773213414,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,123,single,45,0.0,True,332751.35278471693,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,124,dual,45,0.0,True,781296.0936621398,0.0,1.0,9,0,101,10,9,0,0,0
planner_daily_h56,125,compound,45,0.0,True,1300762.9932709036,0.0,1.0,36,13,84,0,36,0,0,0
planner_daily_h56,126,single,45,0.0,True,350580.4776965405,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,127,dual,45,0.0,True,412596.6196861785,0.0,1.0,1,0,110,9,1,0,0,0
planner_daily_h56,128,compound,45,0.0,True,918183.833073453,0.0,1.0,12,0,99,9,12,0,0,0
planner_daily_h56,129,single,45,110.0,False,570556.0232431206,0.332164350069411,0.8941547891748425,4,0,108,8,4,0,0,0
planner_daily_h56,130,dual,45,0.0,True,1189378.24108741,0.0,1.0,30,6,90,0,30,0,0,0
planner_daily_h56,131,compound,45,0.0,True,1299173.5063553548,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,132,single,45,0.0,True,401308.9806710127,0.0,1.0,1,0,109,10,1,0,0,0
planner_daily_h56,133,dual,45,0.0,True,1057240.4763562619,0.0,1.0,33,9,87,0,33,0,0,0
planner_daily_h56,134,compound,45,0.0,True,1325251.445356039,0.0,1.0,20,0,90,10,20,0,0,0
planner_daily_h56,135,single,45,0.0,True,852809.3634640016,0.0,1.0,11,0,104,5,11,0,0,0
planner_daily_h56,136,dual,45,0.0,True,1454586.4752091218,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,137,compound,45,0.0,True,1314886.6122172014,0.0,1.0,34,10,86,0,34,0,0,0
planner_daily_h56,138,single,45,0.0,True,460415.5187717071,0.0,1.0,3,0,117,0,3,0,0,0
planner_daily_h56,139,dual,45,0.0,True,646841.2380628065,0.0,1.0,7,0,103,10,7,0,0,0
planner_daily_h56,140,compound,45,0.0,True,1074327.2035952536,0.0,1.0,16,0,94,10,16,0,0,0
planner_daily_h56,141,single,45,0.0,True,312324.7554748658,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,142,dual,45,0.0,True,1339889.4434539333,0.0,1.0,27,3,93,0,27,0,0,0
planner_daily_h56,143,compound,45,0.0,True,1501831.6696851482,0.0,0.9988402917045106,25,3,85,10,25,0,0,0
planner_daily_h56,144,single,45,109.0,True,664585.3500763477,0.036289359872293224,0.996551840459714,7,0,107,6,7,0,0,0
planner_daily_h56,145,dual,45,0.0,True,577518.1935066973,0.0,1.0,6,0,104,10,6,0,0,0
planner_daily_h56,146,compound,45,0.0,True,1503614.1432679251,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,147,single,45,0.0,True,368443.4740745985,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,148,dual,45,0.0,True,753812.6036331467,0.0,0.9993845266476149,9,0,101,10,9,0,0,0
planner_daily_h56,149,compound,45,0.0,True,1230121.5087337845,0.0,1.0,37,13,83,0,37,0,0,0
planner_daily_h56,150,single,45,108.0,True,388680.30057762447,0.2194076472039824,0.9532865528935376,0,0,110,10,0,0,0,0
planner_daily_h56,151,dual,45,0.0,True,716278.2502634329,0.0,1.0,8,0,102,10,8,0,0,0
planner_daily_h56,152,compound,45,23.0,True,1534523.8729912136,0.3950581896423636,0.9697462775966227,23,1,87,10,23,0,0,0
planner_daily_h56,153,single,45,0.0,True,621906.6591649189,0.0,1.0,7,0,104,9,7,0,0,0
planner_daily_h56,154,dual,45,0.0,True,374766.14170971443,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,155,compound,45,22.0,True,1385084.8316471262,0.41508890916530766,0.9683027843882178,20,0,90,10,20,0,0,0
planner_daily_h56,156,single,45,110.0,False,882530.1583797472,0.21022450538863102,0.9562741237892407,16,0,104,0,16,0,0,0
planner_daily_h56,157,dual,45,0.0,True,530206.999792007,0.0,1.0,3,0,107,10,3,0,0,0
planner_daily_h56,158,compound,45,0.0,True,1435795.3183623084,0.0,1.0,36,12,84,0,36,0,0,0
planner_daily_h56,159,single,45,0.0,True,616300.0293569629,0.0,1.0,7,0,112,1,7,0,0,0
planner_daily_h56,160,dual,45,0.0,True,396819.8419405295,0.0,1.0,2,0,108,10,2,0,0,0
planner_daily_h56,161,compound,45,0.0,True,1653495.1879152986,0.0,1.0,24,1,86,10,24,0,0,0
planner_daily_h56,162,single,45,0.0,True,536799.5250651387,0.0,1.0,6,0,113,1,6,0,0,0
planner_daily_h56,163,dual,45,0.0,True,396201.0399755664,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,164,compound,45,0.0,True,1364991.4757897563,0.0,1.0,21,0,89,10,21,0,0,0
planner_daily_h56,165,single,45,102.0,True,485367.4496093608,0.3014682456502591,0.9200805600694806,0,0,110,10,0,0,0,0
planner_daily_h56,166,dual,45,109.0,True,1042776.6346960549,0.16823165977515261,0.9727210115722523,13,0,97,10,13,0,0,0
planner_daily_h56,167,compound,45,0.0,True,1184929.3706004804,0.0,1.0,39,15,81,0,39,0,0,0
planner_daily_h56,168,single,45,0.0,True,593260.0557985932,0.0,1.0,11,0,109,0,11,0,0,0
planner_daily_h56,169,dual,45,0.0,True,396533.7212914309,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,170,compound,45,26.0,True,1250766.4534775845,0.20028421651742515,0.9904249099387163,39,15,81,0,39,0,0,0
planner_daily_h56,171,single,45,0.0,True,896136.981989796,0.0,1.0,17,0,103,0,17,0,0,0
planner_daily_h56,172,dual,45,0.0,True,1305077.6558452721,0.0,1.0,30,6,90,0,30,0,0,0
planner_daily_h56,173,compound,45,0.0,True,1319839.788444568,0.0,1.0,41,17,79,0,41,0,0,0
planner_daily_h56,174,single,45,0.0,True,739540.2775903853,0.0,1.0,10,0,106,4,10,0,0,0
planner_daily_h56,175,dual,45,0.0,True,1148255.6226694456,0.0,1.0,28,4,92,0,28,0,0,0
planner_daily_h56,176,compound,45,30.0,True,1580827.0205322525,0.09437853535413718,0.9953026011581034,23,1,87,10,23,0,0,0
planner_daily_h56,177,single,45,0.0,True,324692.8158774717,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,178,dual,45,0.0,True,1114975.5777342147,0.0,1.0,16,0,94,10,16,0,0,0
planner_daily_h56,179,compound,45,0.0,True,1176835.5629673372,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,180,single,45,0.0,True,285998.1262193888,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,181,dual,45,0.0,True,395539.6313428467,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,182,compound,45,0.0,True,1411777.3791160383,0.0,1.0,25,3,85,10,25,0,0,0
planner_daily_h56,183,single,45,0.0,True,420110.43687373685,0.0,1.0,2,0,109,9,2,0,0,0
planner_daily_h56,184,dual,45,0.0,True,1059019.5914338755,0.0,1.0,15,0,95,10,15,0,0,0
planner_daily_h56,185,compound,45,27.0,True,1572452.2983078526,0.1412338969239741,0.9933845752759446,22,0,88,10,22,0,0,0
planner_daily_h56,186,single,45,0.0,True,466923.21079991903,0.0,1.0,4,0,115,1,4,0,0,0
planner_daily_h56,187,dual,45,0.0,True,701542.209856384,0.0,1.0,10,0,100,10,10,0,0,0
planner_daily_h56,188,compound,45,0.0,True,1216028.656800257,0.0,1.0,40,16,80,0,40,0,0,0
planner_daily_h56,189,single,45,0.0,True,654513.6700483516,0.0,1.0,8,0,104,8,8,0,0,0
planner_daily_h56,190,dual,45,100.0,True,551411.1661367556,0.2681670815027854,0.9344821380781857,3,0,107,10,3,0,0,0
planner_daily_h56,191,compound,45,0.0,True,1216880.032700992,0.0,1.0,41,17,79,0,41,0,0,0
planner_daily_h56,192,single,45,0.0,True,568706.4285462735,0.0,1.0,4,0,107,9,4,0,0,0
planner_daily_h56,193,dual,45,0.0,True,1516795.442053339,0.0,1.0,32,8,88,0,32,0,0,0
planner_daily_h56,194,compound,45,0.0,True,1253095.8854764514,0.0,1.0,39,15,81,0,39,0,0,0
planner_daily_h56,195,single,45,0.0,True,1034611.8309859562,0.0,1.0,20,0,100,0,20,0,0,0
planner_daily_h56,196,dual,45,0.0,True,355980.7617895184,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,197,compound,45,0.0,True,1102878.6647570932,0.0,1.0,38,14,82,0,38,0,0,0
planner_daily_h56,198,single,45,0.0,True,330999.16107774543,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,199,dual,45,0.0,True,688384.3691400803,0.0,1.0,6,0,104,10,6,0,0,0
planner_daily_h56,0,single,46,0.0,True,332563.0591712982,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,1,dual,46,0.0,True,1133243.7336432077,0.0,1.0,16,0,94,10,16,0,0,0
planner_daily_h56,2,compound,46,0.0,True,1177557.9100074582,0.0,1.0,34,11,86,0,34,0,0,0
planner_daily_h56,3,single,46,0.0,True,487114.62253187754,0.0,1.0,4,0,116,0,4,0,0,0
planner_daily_h56,4,dual,46,0.0,True,1247949.5121676286,0.0,1.0,31,7,89,0,31,0,0,0
planner_daily_h56,5,compound,46,22.0,True,1386546.251275178,0.3657701238292039,0.9747903064366589,24,2,86,10,24,0,0,0
planner_daily_h56,6,single,46,0.0,True,504498.57298608765,0.0,1.0,4,0,106,10,4,0,0,0
planner_daily_h56,7,dual,46,0.0,True,1493083.6524426322,0.0,1.0,21,0,89,10,21,0,0,0
planner_daily_h56,8,compound,46,0.0,True,1046192.1996768919,0.0,1.0,15,0,96,9,15,0,0,0
planner_daily_h56,9,single,46,110.0,False,420290.7153471622,0.09952364965577072,0.9859010173884497,3,0,108,9,3,0,0,0
planner_daily_h56,10,dual,46,108.0,True,623793.245231806,0.1711063237416148,0.9702813989062744,5,0,105,10,5,0,0,0
planner_daily_h56,11,compound,46,0.0,True,1441255.8595860046,0.0,1.0,36,12,84,0,36,0,0,0
planner_daily_h56,12,single,46,0.0,True,812185.6118560905,0.0,1.0,16,0,104,0,16,0,0,0
planner_daily_h56,13,dual,46,0.0,True,1473443.0217947143,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,14,compound,46,0.0,True,1285990.2678499739,0.0,1.0,17,0,93,10,17,0,0,0
planner_daily_h56,15,single,46,0.0,True,664042.645076457,0.0,1.0,8,0,105,7,8,0,0,0
planner_daily_h56,16,dual,46,0.0,True,1342052.5841140621,0.0,1.0,31,7,89,0,31,0,0,0
planner_daily_h56,17,compound,46,31.0,True,1240690.9065263374,0.39373679090550046,0.9599077812143381,39,15,81,0,39,0,0,0
planner_daily_h56,18,single,46,0.0,True,333125.29454290814,0.0,1.0,1,0,119,0,1,0,0,0
planner_daily_h56,19,dual,46,97.0,True,764012.5502252729,0.1479975599002682,0.9792547226487864,11,0,100,9,11,0,0,0
planner_daily_h56,20,compound,46,28.0,True,1358159.8227267193,0.47756267573337857,0.948667845140489,39,15,81,0,39,0,0,0
planner_daily_h56,21,single,46,0.0,True,607248.7920962732,0.0,1.0,5,0,105,10,5,0,0,0
planner_daily_h56,22,dual,46,0.0,True,376365.21105996234,0.0,1.0,0,0,111,9,0,0,0,0
planner_daily_h56,23,compound,46,0.0,True,1152947.557970357,0.0,1.0,40,16,80,0,40,0,0,0
planner_daily_h56,24,single,46,0.0,True,847250.939063124,0.0,1.0,13,0,104,3,13,0,0,0
planner_daily_h56,25,dual,46,0.0,True,542181.3534992422,0.0,1.0,3,0,107,10,3,0,0,0
planner_daily_h56,26,compound,46,0.0,True,1066891.5397101508,0.0,1.0,17,0,94,9,17,0,0,0
planner_daily_h56,27,single,46,0.0,True,656684.170091317,0.0,1.0,8,0,112,0,8,0,0,0
planner_daily_h56,28,dual,46,0.0,True,761849.614002184,0.0,1.0,8,0,102,10,8,0,0,0
planner_daily_h56,29,compound,46,0.0,True,1459173.2210615883,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,30,single,46,0.0,True,439025.91516862146,0.0,1.0,2,0,109,9,2,0,0,0
planner_daily_h56,31,dual,46,0.0,True,1213917.893930364,0.0,1.0,28,5,92,0,28,0,0,0
planner_daily_h56,32,compound,46,0.0,True,1193589.0001530931,0.0,1.0,37,13,83,0,37,0,0,0
planner_daily_h56,33,single,46,0.0,True,438576.83139461075,0.0,1.0,3,0,117,0,3,0,0,0
planner_daily_h56,34,dual,46,0.0,True,1231115.5819697138,0.0,1.0,28,4,92,0,28,0,0,0
planner_daily_h56,35,compound,46,0.0,True,1163625.4530225375,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,36,single,46,0.0,True,328020.441271934,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,37,dual,46,0.0,True,1333680.9438002617,0.0,1.0,24,0,96,0,24,0,0,0
planner_daily_h56,38,compound,46,26.0,True,1312750.8332098564,0.30039081202285817,0.9740201979269624,39,15,81,0,39,0,0,0
planner_daily_h56,39,single,46,100.0,True,628976.1479753392,0.34987094030496874,0.8927337293089241,4,0,107,9,4,0,0,0
planner_daily_h56,40,dual,46,0.0,True,1246590.4954399539,0.0,1.0,25,1,95,0,25,0,0,0
planner_daily_h56,41,compound,46,29.0,True,1207858.7286982434,0.1912742988006009,0.989495911796667,41,17,79,0,41,0,0,0
planner_daily_h56,42,single,46,0.0,True,342818.814151824,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,43,dual,46,0.0,True,1213182.7877388808,0.0,1.0,31,7,89,0,31,0,0,0
planner_daily_h56,44,compound,46,33.0,True,1472456.7939557338,0.30243442208710414,0.9708520807256057,23,0,87,10,23,0,0,0
planner_daily_h56,45,single,46,0.0,True,327254.19400583865,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,46,dual,46,0.0,True,1318157.932641958,0.0,1.0,36,12,84,0,36,0,0,0
planner_daily_h56,47,compound,46,0.0,True,1630765.6430030416,0.0,1.0,25,3,85,10,25,0,0,0
planner_daily_h56,48,single,46,0.0,True,286310.8889315473,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,49,dual,46,0.0,True,1031664.7788441017,0.0,1.0,15,0,95,10,15,0,0,0
planner_daily_h56,50,compound,46,0.0,True,1643242.394953951,0.0,1.0,22,0,88,10,22,0,0,0
planner_daily_h56,51,single,46,0.0,True,450272.3665993018,0.0,1.0,2,0,110,8,2,0,0,0
planner_daily_h56,52,dual,46,0.0,True,1158114.9238440674,0.0,1.0,30,7,90,0,30,0,0,0
planner_daily_h56,53,compound,46,0.0,True,1181932.6901249099,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,54,single,46,0.0,True,372758.61364649725,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,55,dual,46,0.0,True,360639.52890946815,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,56,compound,46,28.0,True,1323960.495409838,0.19263817384948903,0.9905074552524923,41,17,79,0,41,0,0,0
planner_daily_h56,57,single,46,0.0,True,361044.5789707878,0.0,1.0,0,0,120,0,0,0,0,0
planner_daily_h56,58,dual,46,0.0,True,1211476.7564857537,0.0,1.0,26,2,94,0,26,0,0,0
planner_daily_h56,59,compound,46,0.0,True,1250409.2145175247,0.0,1.0,19,0,92,9,19,0,0,0
planner_daily_h56,60,single,46,95.0,True,394484.9398991921,0.14695242691556532,0.979841570108844,0,0,110,10,0,0,0,0
planner_daily_h56,61,dual,46,0.0,True,346233.10561880714,0.0,1.0,0,0,110,10,0,0,0,0
planner_daily_h56,62,compound,46,0.0,True,1209435.7126075695,0.0,1.0,19,0,91,10,19,0,0,0
planner_daily_h56,63,single,46,0.0,True,562470.2144891841,0.0,1.0,9,0,111,0,9,0,0,0
planner_daily_h56,64,dual,46,0.0,True,1101978.4498363337,0.0,1.0,33,10,87,0,33,0,0,0
planner_daily_h56,65,compound,46,0.0,True,949604.3956694282,0.0,1.0,13,0,97,10,13,0,0,0
planner_daily_h56,66,single,46,0.0,True,392156.10401279177,0.0,1.0,4,0,116,0,4,0,0,0
planner_daily_h56,67,dual,46,0.0,True,1170676.0526192917,0.0,1.0,32,9,88,0,32,0,0,0
planner_daily_h56,68,compound,46,22.0,True,1503463.5074321877,0.16541889270339552,0.9930320521791096,21,0,89,10,21,0,0,0
planner_daily_h56,69,single,46,0.0,True,333038.2265565908,0.0,1.0,0,0,120,0,0,0,0,0
