analysis,regime,configuration,episode_id,scenario_type,lpi,total_severity,planner_seed,total_cost,service_cov,air_expedites,recovery_0.90,recovery_0.95,recovery_0.98
lpi_mapping,harsh,planner_weekly,31,dual,2.526313,5,mean,398306.8876958098,0.15099004053951728,1.0,,90.0,
lpi_mapping,harsh,planner_weekly,32,compound,2.5805249999999997,10,mean,416566.8692903367,0.1866981145751737,4.0,,30.0,
lpi_mapping,harsh,planner_weekly,33,single,2.5805249999999997,2,mean,320321.6854107501,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,34,dual,2.526313,6,mean,355416.3603820327,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,35,compound,2.526313,12,mean,568713.1098189716,0.3258453572935093,5.0,,92.0,
lpi_mapping,harsh,planner_weekly,36,single,2.526313,4,mean,400741.4781252071,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,37,dual,2.6,5,mean,339954.5289113088,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,38,compound,2.575405,11,mean,576224.0120805486,0.30263828490363043,4.0,,110.0,
lpi_mapping,harsh,planner_weekly,39,single,2.526313,5,mean,436544.7229632035,0.16122798384903214,0.0,,102.0,
lpi_mapping,harsh,planner_weekly,40,dual,2.526313,7,mean,379664.405716954,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,41,compound,2.5,11,mean,525160.1876173795,0.2474176796257434,4.0,,106.0,
lpi_mapping,harsh,planner_weekly,42,single,2.575405,2,mean,343078.4109424655,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,43,dual,2.814935,8,mean,538900.549958568,0.31961076202682265,2.0,,85.0,
lpi_mapping,harsh,planner_weekly,44,compound,2.5805249999999997,12,mean,590627.7657808643,0.4794790034791248,5.0,,41.0,
lpi_mapping,harsh,planner_weekly,45,single,2.5,2,mean,327520.04681454954,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,46,dual,2.814935,8,mean,632844.2774852503,0.34101588995303367,3.0,,91.0,
lpi_mapping,harsh,planner_weekly,47,compound,2.585645,11,mean,547631.817775943,0.3311478750662299,3.0,,80.8,
lpi_mapping,harsh,planner_weekly,48,single,2.5805249999999997,3,mean,349441.33467542334,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,49,dual,2.526313,7,mean,434046.0790421854,0.2178477852434438,3.0,,68.0,
lpi_mapping,harsh,planner_weekly,50,compound,2.6,11,mean,694468.3925962074,0.35424643259875344,4.0,,110.0,
lpi_mapping,harsh,planner_weekly,51,single,2.5,4,mean,370674.4825324451,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,52,dual,2.5805249999999997,6,mean,276305.6806456762,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,53,compound,2.5805249999999997,11,mean,440113.85827955353,0.2279629230892835,5.0,,76.0,
lpi_mapping,harsh,planner_weekly,54,single,2.585645,2,mean,372443.3129815001,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,55,dual,2.5,8,mean,363115.71438458643,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,56,compound,2.6,11,mean,651356.6579095217,0.32785689333229934,4.4,,101.4,
lpi_mapping,harsh,planner_weekly,57,single,2.585645,3,mean,443440.02190711966,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,58,dual,2.575405,7,mean,364112.7276538046,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,59,compound,2.814935,11,mean,438886.44696181297,0.0,1.8,,0.0,
lpi_mapping,harsh,planner_weekly,60,single,2.6,5,mean,578320.6299107547,0.370772007325817,0.0,,110.0,
lpi_mapping,harsh,planner_weekly,61,dual,2.585645,8,mean,417112.5025950125,0.22286076701703778,0.0,,110.0,
lpi_mapping,harsh,planner_weekly,62,compound,2.5805249999999997,13,mean,627696.2174012907,0.4499792370641472,4.0,,81.0,
lpi_mapping,harsh,planner_weekly,63,single,2.5805249999999997,4,mean,381820.36337911966,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,64,dual,2.575405,9,mean,614976.3127182022,0.48136256825264717,3.2,,72.6,
lpi_mapping,harsh,planner_weekly,65,compound,2.6,9,mean,451853.95161918097,0.0,2.0,,0.0,
lpi_mapping,harsh,planner_weekly,66,single,2.6,4,mean,360275.8917957786,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,67,dual,2.6,8,mean,581747.0130664109,0.5283227906718759,2.0,,43.0,
lpi_mapping,harsh,planner_weekly,68,compound,2.575405,10,mean,591758.990861779,0.33822230878955895,4.0,,81.0,
lpi_mapping,harsh,planner_weekly,69,single,2.575405,3,mean,406845.5733103421,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,70,dual,2.575405,6,mean,319957.29989988176,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,71,compound,2.585645,11,mean,558948.9403341644,0.2905369699015618,3.0,,92.4,
lpi_mapping,harsh,planner_weekly,72,single,2.5805249999999997,2,mean,412325.53639385256,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,73,dual,2.526313,6,mean,396399.12637176074,0.0,0.6,,0.0,
lpi_mapping,harsh,planner_weekly,74,compound,2.575405,11,mean,416318.2624954753,0.004970637266791765,3.0,,22.0,
lpi_mapping,harsh,planner_weekly,75,single,2.585645,2,mean,354017.4052724932,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,76,dual,2.5805249999999997,8,mean,629771.1586814929,0.37227253644032887,2.0,,109.0,
lpi_mapping,harsh,planner_weekly,77,compound,2.814935,10,mean,413787.26282062975,0.0,4.0,,0.0,
lpi_mapping,harsh,planner_weekly,78,single,2.575405,3,mean,346401.6604308157,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,79,dual,2.585645,8,mean,351839.0398208206,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,80,compound,2.814935,12,mean,454789.70775819727,0.1174390028767153,3.0,,110.0,
lpi_mapping,harsh,planner_weekly,81,single,2.575405,4,mean,416087.18814148975,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,82,dual,2.5805249999999997,7,mean,516764.42339807376,0.19162557227510524,3.0,,95.0,
lpi_mapping,harsh,planner_weekly,83,compound,2.585645,13,mean,569575.2950650428,0.38040977209382004,5.0,,100.0,
lpi_mapping,harsh,planner_weekly,84,single,2.585645,5,mean,453676.5014037991,0.1536780094288062,0.0,,103.0,
lpi_mapping,harsh,planner_weekly,85,dual,2.526313,9,mean,642486.9495694522,0.41358888825794404,2.0,,102.2,
lpi_mapping,harsh,planner_weekly,86,compound,2.5,11,mean,534275.0361026597,0.3689429362457217,4.0,,73.0,
lpi_mapping,harsh,planner_weekly,87,single,2.526313,2,mean,341382.698403878,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,88,dual,2.6,6,mean,348159.77849953563,0.0,0.4,,0.0,
lpi_mapping,harsh,planner_weekly,89,compound,2.5805249999999997,10,mean,463934.55917729856,0.2518225728437114,4.0,,81.0,
lpi_mapping,harsh,planner_weekly,90,single,2.6,5,mean,348349.7053711327,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,91,dual,2.5805249999999997,9,mean,685877.590277636,0.42860625221977144,3.0,,75.0,
lpi_mapping,harsh,planner_weekly,92,compound,2.814935,10,mean,620708.7419398122,0.3882898884658975,2.2,,103.0,
lpi_mapping,harsh,planner_weekly,93,single,2.6,3,mean,428577.0165638578,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,94,dual,2.5805249999999997,7,mean,409037.7384979234,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,95,compound,2.814935,10,mean,462272.7877070794,0.0,3.0,,0.0,
lpi_mapping,harsh,planner_weekly,96,single,2.5,5,mean,373626.28157573525,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,97,dual,2.585645,7,mean,396903.3073402446,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_weekly,98,compound,2.814935,12,mean,440463.8098513645,0.0,4.0,,0.0,
lpi_mapping,harsh,planner_weekly,99,single,2.5805249999999997,5,mean,368610.28907738597,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,0,single,2.585645,2,mean,332851.51924296696,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,1,dual,2.526313,7,mean,569651.3717321835,0.3565095309744061,1.6,,91.0,
lpi_mapping,harsh,planner_daily,2,compound,2.5805249999999997,9,mean,1247656.3141521146,0.0,23.2,,0.0,
lpi_mapping,harsh,planner_daily,3,single,2.585645,3,mean,346853.9423294643,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,4,dual,2.814935,8,mean,1040895.1372402657,0.2538037506696265,13.4,,110.0,
lpi_mapping,harsh,planner_daily,5,compound,2.585645,12,mean,1505897.0493128796,0.5513361520153955,28.4,,32.0,
lpi_mapping,harsh,planner_daily,6,single,2.526313,5,mean,391774.6748636321,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,7,dual,2.5805249999999997,7,mean,1242005.5214637183,0.16276657562793134,14.8,,23.4,
lpi_mapping,harsh,planner_daily,8,compound,2.814935,12,mean,1114806.9703122887,0.3126561097100594,18.2,,28.2,
lpi_mapping,harsh,planner_daily,9,single,2.5805249999999997,5,mean,427171.9786608395,0.2506631982823545,0.0,,110.0,
lpi_mapping,harsh,planner_daily,10,dual,2.6,8,mean,1085905.3291464904,0.4242385465385439,10.8,,109.8,
lpi_mapping,harsh,planner_daily,11,compound,2.5805249999999997,10,mean,1199919.5931817682,0.02571197292765571,15.8,,21.2,
lpi_mapping,harsh,planner_daily,12,single,2.526313,5,mean,386006.9228600862,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,13,dual,2.6,8,mean,1317992.3331280397,0.20703466277950544,16.2,,37.8,
lpi_mapping,harsh,planner_daily,14,compound,2.5805249999999997,11,mean,1350741.9664684078,0.19778905761365279,28.0,,29.0,
lpi_mapping,harsh,planner_daily,15,single,2.5805249999999997,3,mean,318236.7011283535,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,16,dual,2.526313,6,mean,387136.1962234322,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,17,compound,2.5805249999999997,12,mean,1576563.3154076417,0.5170257346055397,24.4,,34.0,
lpi_mapping,harsh,planner_daily,18,single,2.5805249999999997,4,mean,353532.9182850139,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,19,dual,2.814935,7,mean,504592.9535376021,0.28805592495876614,0.0,,84.6,
lpi_mapping,harsh,planner_daily,20,compound,2.585645,11,mean,1558121.103323505,0.5900405590094725,28.4,,28.6,
lpi_mapping,harsh,planner_daily,21,single,2.526313,5,mean,550901.9171417088,0.3572678787796651,0.0,,82.0,
lpi_mapping,harsh,planner_daily,22,dual,2.814935,7,mean,398734.14336220705,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,23,compound,2.5805249999999997,12,mean,1374092.4722068175,0.18267102400742644,28.0,,31.0,
lpi_mapping,harsh,planner_daily,24,single,2.585645,3,mean,336385.98400838464,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,25,dual,2.6,6,mean,404835.7937820601,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,26,compound,2.814935,11,mean,1529244.995883419,0.23232089607248269,24.4,,31.0,
lpi_mapping,harsh,planner_daily,27,single,2.575405,3,mean,352312.5227323308,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,28,dual,2.5,8,mean,423198.5993231536,0.0,0.2,,0.0,
lpi_mapping,harsh,planner_daily,29,compound,2.575405,12,mean,1440135.14974281,0.272467860978004,22.2,,37.8,
lpi_mapping,harsh,planner_daily,30,single,2.6,4,mean,416143.08812250907,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,31,dual,2.526313,5,mean,373114.3231903422,0.15132511818207972,0.0,,90.0,
lpi_mapping,harsh,planner_daily,32,compound,2.5805249999999997,10,mean,1473916.6404005806,0.1866981145751737,24.0,,30.0,
lpi_mapping,harsh,planner_daily,33,single,2.5805249999999997,2,mean,320321.6854107501,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,34,dual,2.526313,6,mean,356394.5798574694,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,35,compound,2.526313,12,mean,1263679.64893718,0.49287343308115455,28.0,,30.0,
lpi_mapping,harsh,planner_daily,36,single,2.526313,4,mean,400741.4781252071,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,37,dual,2.6,5,mean,339954.5289113088,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,38,compound,2.575405,11,mean,1675539.4449408334,0.4078831418074159,27.6,,31.4,
lpi_mapping,harsh,planner_daily,39,single,2.526313,5,mean,390559.5226041162,0.11827291069874932,0.0,,42.0,
lpi_mapping,harsh,planner_daily,40,dual,2.526313,7,mean,379664.405716954,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,41,compound,2.5,11,mean,1484717.2348392282,0.3933237793887669,21.0,,34.0,
lpi_mapping,harsh,planner_daily,42,single,2.575405,2,mean,343078.4109424655,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,43,dual,2.814935,8,mean,1014795.1265151951,0.3778779268590884,12.4,,110.0,
lpi_mapping,harsh,planner_daily,44,compound,2.5805249999999997,12,mean,1627397.4788562253,0.4619667575531575,29.0,,33.0,
lpi_mapping,harsh,planner_daily,45,single,2.5,2,mean,327520.04681454954,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,46,dual,2.814935,8,mean,1293284.0227283365,0.3228327506283694,18.0,,62.0,
lpi_mapping,harsh,planner_daily,47,compound,2.585645,11,mean,1710219.9799482306,0.43402747405632136,24.0,,35.0,
lpi_mapping,harsh,planner_daily,48,single,2.5805249999999997,3,mean,350092.35877485434,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,49,dual,2.526313,7,mean,669441.550420201,0.2178490958638902,4.8,,63.8,
lpi_mapping,harsh,planner_daily,50,compound,2.6,11,mean,1729393.721626273,0.5203718257757144,26.0,,33.0,
lpi_mapping,harsh,planner_daily,51,single,2.5,4,mean,371035.90716838266,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,52,dual,2.5805249999999997,6,mean,334388.7754240918,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,53,compound,2.5805249999999997,11,mean,1374948.7211577662,0.1656048216501817,25.0,,28.0,
lpi_mapping,harsh,planner_daily,54,single,2.585645,2,mean,372443.3129815001,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,55,dual,2.5,8,mean,388123.37281138776,0.01753453047094504,0.0,,61.2,
lpi_mapping,harsh,planner_daily,56,compound,2.6,11,mean,1646320.681430757,0.3877566393826525,26.2,,32.0,
lpi_mapping,harsh,planner_daily,57,single,2.585645,3,mean,443451.9910350236,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,58,dual,2.575405,7,mean,364168.9433769022,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,59,compound,2.814935,11,mean,865562.7284123652,0.0411296458712549,9.2,,41.4,
lpi_mapping,harsh,planner_daily,60,single,2.6,5,mean,563692.7095364528,0.3181363666576239,0.0,,104.8,
lpi_mapping,harsh,planner_daily,61,dual,2.585645,8,mean,447748.61416698445,0.24816986196953614,0.2,,107.2,
lpi_mapping,harsh,planner_daily,62,compound,2.5805249999999997,13,mean,1468103.6157121588,0.4088628212642213,26.8,,33.4,
lpi_mapping,harsh,planner_daily,63,single,2.5805249999999997,4,mean,382470.39568358957,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,64,dual,2.575405,9,mean,1426123.4305564654,0.34360313052302555,21.8,,24.0,
lpi_mapping,harsh,planner_daily,65,compound,2.6,9,mean,513657.9865006482,0.0037858006200916132,1.4,,19.2,
lpi_mapping,harsh,planner_daily,66,single,2.6,4,mean,361806.7333571967,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,67,dual,2.6,8,mean,1116596.8479681169,0.31813325893225464,15.0,,76.0,
lpi_mapping,harsh,planner_daily,68,compound,2.575405,10,mean,1612272.7463292563,0.3769832761039328,25.6,,30.4,
lpi_mapping,harsh,planner_daily,69,single,2.575405,3,mean,406845.5733103421,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,70,dual,2.575405,6,mean,367713.60215542524,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,71,compound,2.585645,11,mean,1310416.807117737,0.022329104103686243,20.6,,21.2,
lpi_mapping,harsh,planner_daily,72,single,2.5805249999999997,2,mean,412325.53639385256,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,73,dual,2.526313,6,mean,418380.7414324305,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,74,compound,2.575405,11,mean,1227164.4852756176,0.05604902009721141,17.0,,22.0,
lpi_mapping,harsh,planner_daily,75,single,2.585645,2,mean,354017.4052724932,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,76,dual,2.5805249999999997,8,mean,1181139.6187871366,0.40794974376476223,13.2,,75.0,
lpi_mapping,harsh,planner_daily,77,compound,2.814935,10,mean,1523801.5022571427,0.0,22.8,,0.0,
lpi_mapping,harsh,planner_daily,78,single,2.575405,3,mean,346401.6604308157,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,79,dual,2.585645,8,mean,351839.0398208206,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,80,compound,2.814935,12,mean,1550002.3916485675,0.10776439103583055,21.8,,34.0,
lpi_mapping,harsh,planner_daily,81,single,2.575405,4,mean,415490.477049584,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,82,dual,2.5805249999999997,7,mean,571678.4905628639,0.3259468482592153,0.0,,100.6,
lpi_mapping,harsh,planner_daily,83,compound,2.585645,13,mean,1400536.0714206018,0.4528599935026546,28.2,,30.4,
lpi_mapping,harsh,planner_daily,84,single,2.585645,5,mean,453676.5014037991,0.1536780094288062,0.0,,103.0,
lpi_mapping,harsh,planner_daily,85,dual,2.526313,9,mean,1144099.5329242707,0.2727423971404373,12.8,,109.6,
lpi_mapping,harsh,planner_daily,86,compound,2.5,11,mean,1333817.989880801,0.4929503382838852,30.8,,29.0,
lpi_mapping,harsh,planner_daily,87,single,2.526313,2,mean,341382.698403878,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,88,dual,2.6,6,mean,355540.86226946407,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,89,compound,2.5805249999999997,10,mean,1412864.73898879,0.0,22.8,,0.0,
lpi_mapping,harsh,planner_daily,90,single,2.6,5,mean,349013.8944716763,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,91,dual,2.5805249999999997,9,mean,1687570.987841636,0.27127214976735675,21.6,,24.8,
lpi_mapping,harsh,planner_daily,92,compound,2.814935,10,mean,1583287.400166904,0.389358419822201,24.4,,34.6,
lpi_mapping,harsh,planner_daily,93,single,2.6,3,mean,428577.0165638578,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,94,dual,2.5805249999999997,7,mean,391382.3448172825,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,95,compound,2.814935,10,mean,981976.3619510658,0.060655124428931007,11.8,,36.8,
lpi_mapping,harsh,planner_daily,96,single,2.5,5,mean,350832.22534741944,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,97,dual,2.585645,7,mean,396673.81711224,0.0,0.0,,0.0,
lpi_mapping,harsh,planner_daily,98,compound,2.814935,12,mean,1535279.3149325114,0.0,22.6,,0.0,
lpi_mapping,harsh,planner_daily,99,single,2.5805249999999997,5,mean,367669.32153282186,0.0,0.0,,0.0,
